timesp,src_ip,dest_ip,proto,src_port,dest_port,packet_length,labeltam
2025-04-28T20:59:51.628674+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,62294.0,53.0,,normal
2025-04-28T20:59:51.628681+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,4809.0,53.0,,normal
2025-04-28T20:59:51.628688+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,3341.0,53.0,,normal
2025-04-28T20:59:51.628695+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,35223.0,53.0,,normal
2025-04-28T20:59:51.628702+0530,192.168.1.12,192.168.1.1,UDP,41274.0,53.0,,normal
2025-04-28T20:59:51.628708+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,52171.0,53.0,,normal
2025-04-28T20:59:51.628715+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,10298.0,53.0,,normal
2025-04-28T20:59:51.628722+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,55924.0,53.0,,normal
2025-04-28T20:59:51.628728+0530,192.168.1.12,192.168.1.1,UDP,56642.0,53.0,,normal
2025-04-28T20:59:51.628735+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:082e:0000:0000:0000:2003,UDP,60062.0,443.0,,normal
2025-04-28T20:59:51.628743+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,8452.0,53.0,,normal
2025-04-28T20:59:51.628750+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,35891.0,53.0,,normal
2025-04-28T20:59:51.628757+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,30392.0,53.0,,normal
2025-04-28T20:59:51.628764+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,17753.0,53.0,,normal
2025-04-28T20:59:51.628770+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,34767.0,53.0,,normal
2025-04-28T20:59:51.628777+0530,192.168.1.12,192.168.1.1,UDP,13255.0,53.0,,normal
2025-04-28T20:59:51.628783+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,11172.0,53.0,,normal
2025-04-28T20:59:51.628790+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,28678.0,53.0,,normal
2025-04-28T20:59:51.628797+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,3843.0,53.0,,normal
2025-04-28T20:59:51.628804+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,25888.0,53.0,,normal
2025-04-28T20:59:51.628811+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,26044.0,53.0,,normal
2025-04-28T20:59:51.628819+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,34184.0,53.0,,normal
2025-04-28T20:59:51.628826+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,63662.0,53.0,,normal
2025-04-28T20:59:51.628833+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,18935.0,53.0,,normal
2025-04-28T20:59:51.628840+0530,192.168.1.12,192.168.1.1,UDP,45672.0,53.0,,normal
2025-04-28T20:59:51.628846+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,19739.0,53.0,,normal
2025-04-28T20:59:51.628853+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,37260.0,53.0,,normal
2025-04-28T20:59:51.628860+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,37832.0,53.0,,normal
2025-04-28T20:59:51.628867+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,56029.0,53.0,,normal
2025-04-28T20:59:51.628874+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,53316.0,53.0,,normal
2025-04-28T20:59:51.628881+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,8719.0,53.0,,normal
2025-04-28T20:59:51.628888+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,16703.0,53.0,,normal
2025-04-28T20:59:51.628895+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,57448.0,53.0,,normal
2025-04-28T20:59:51.628902+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0829:0000:0000:0000:200a,UDP,59035.0,443.0,,normal
2025-04-28T20:59:51.628909+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,55426.0,53.0,,normal
2025-04-28T20:59:51.628915+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,14647.0,53.0,,normal
2025-04-28T20:59:51.628922+0530,192.168.1.12,192.168.1.1,UDP,58951.0,53.0,,normal
2025-04-28T20:59:51.628929+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,60704.0,53.0,,normal
2025-04-28T20:59:51.628936+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,38906.0,53.0,,normal
2025-04-28T20:59:51.628949+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,1547.0,53.0,,normal
2025-04-28T20:59:51.628958+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,33842.0,53.0,,normal
2025-04-28T20:59:51.628965+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:0806:0000:0000:0000:200e,UDP,60780.0,443.0,,normal
2025-04-28T20:59:51.628976+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,50114.0,53.0,,normal
2025-04-28T20:59:51.628986+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,40442.0,53.0,,normal
2025-04-28T20:59:51.628993+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:081b:0000:0000:0000:2002,UDP,55088.0,443.0,,normal
2025-04-28T20:59:51.629001+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,13343.0,53.0,,normal
2025-04-28T20:59:51.629007+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,42932.0,53.0,,normal
2025-04-28T20:59:51.629014+0530,192.168.1.12,192.168.1.1,UDP,64366.0,53.0,,normal
2025-04-28T20:59:51.629021+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:0826:0000:0000:0000:200e,UDP,50411.0,443.0,,normal
2025-04-28T20:59:51.629028+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:0802:0000:0000:0000:2001,UDP,64118.0,443.0,,normal
2025-04-28T20:59:51.629035+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,56380.0,53.0,,normal
2025-04-28T20:59:51.629043+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2606:4700:90d4:da79:cb0d:041f:9fbb:557c,UDP,55720.0,443.0,,normal
2025-04-28T20:59:51.629052+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,36467.0,53.0,,normal
2025-04-28T20:59:51.629060+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,57323.0,53.0,,normal
2025-04-28T20:59:51.629068+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2600:140f:000e:028d:0000:0000:0000:174d,UDP,55601.0,443.0,,normal
2025-04-28T20:59:51.629075+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,30361.0,53.0,,normal
2025-04-28T20:59:51.629082+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,6728.0,53.0,,normal
2025-04-28T20:59:51.629089+0530,192.168.1.12,192.168.1.1,UDP,2445.0,53.0,,normal
2025-04-28T20:59:51.629096+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,7226.0,53.0,,normal
2025-04-28T20:59:51.629103+0530,192.168.1.12,192.168.1.1,UDP,52123.0,53.0,,normal
2025-04-28T20:59:51.629109+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,16264.0,53.0,,normal
2025-04-28T20:59:51.629116+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,13193.0,53.0,,normal
2025-04-28T20:59:51.629123+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,24801.0,53.0,,normal
2025-04-28T20:59:51.629130+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,35472.0,53.0,,normal
2025-04-28T20:59:51.629137+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,9149.0,53.0,,normal
2025-04-28T20:59:51.629144+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,52048.0,53.0,,normal
2025-04-28T20:59:51.629151+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,31224.0,53.0,,normal
2025-04-28T20:59:51.629158+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,37337.0,53.0,,normal
2025-04-28T20:59:51.629165+0530,192.168.1.12,192.168.1.1,UDP,12164.0,53.0,,normal
2025-04-28T20:59:51.629171+0530,192.168.1.12,192.168.1.1,UDP,16338.0,53.0,,normal
2025-04-28T20:59:51.629177+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,16833.0,53.0,,normal
2025-04-28T20:59:51.629184+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,14273.0,53.0,,normal
2025-04-28T20:59:51.629191+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,37569.0,53.0,,normal
2025-04-28T20:59:51.629198+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,2031.0,53.0,,normal
2025-04-28T20:59:51.629205+0530,192.168.1.12,192.168.1.1,UDP,7589.0,53.0,,normal
2025-04-28T20:59:51.629212+0530,192.168.1.12,192.168.1.1,UDP,9073.0,53.0,,normal
2025-04-28T20:59:51.629219+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,39044.0,53.0,,normal
2025-04-28T20:59:51.629225+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,65190.0,53.0,,normal
2025-04-28T20:59:51.629232+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,60504.0,53.0,,normal
2025-04-28T20:59:51.629239+0530,192.168.1.12,185.125.190.56,UDP,39751.0,123.0,,normal
2025-04-28T20:59:51.629246+0530,192.168.1.12,192.168.1.1,UDP,2707.0,53.0,,normal
2025-04-28T20:59:51.629252+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,23077.0,53.0,,normal
2025-04-28T20:59:51.629259+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,12418.0,53.0,,normal
2025-04-28T20:59:51.629267+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,56545.0,53.0,,normal
2025-04-28T20:59:51.629276+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:082b:0000:0000:0000:2002,UDP,60179.0,443.0,,normal
2025-04-28T20:59:51.629283+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:0802:0000:0000:0000:200e,UDP,61421.0,443.0,,normal
2025-04-28T20:59:51.629290+0530,192.168.1.12,192.168.1.1,UDP,45807.0,53.0,,normal
2025-04-28T20:59:51.629297+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2a03:2880:f02f:0013:face:b00c:0000:0003,UDP,59029.0,443.0,,normal
2025-04-28T20:59:51.629304+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,54798.0,53.0,,normal
2025-04-28T20:59:51.629311+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,46774.0,53.0,,normal
2025-04-28T20:59:51.629318+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,57951.0,53.0,,normal
2025-04-28T20:59:51.629325+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,22379.0,53.0,,normal
2025-04-28T20:59:51.629332+0530,192.168.1.12,192.168.1.1,UDP,26865.0,53.0,,normal
2025-04-28T20:59:51.629339+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,32954.0,53.0,,normal
2025-04-28T20:59:51.629346+0530,192.168.1.12,192.168.1.1,UDP,28035.0,53.0,,normal
2025-04-28T20:59:51.629352+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,64131.0,53.0,,normal
2025-04-28T20:59:51.629359+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,27486.0,53.0,,normal
2025-04-28T20:59:51.629366+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,61147.0,53.0,,normal
2025-04-28T20:59:51.629373+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,50625.0,53.0,,normal
2025-04-28T20:59:51.629380+0530,192.168.1.12,142.250.71.38,UDP,56972.0,443.0,,normal
2025-04-28T20:59:51.629388+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,49174.0,53.0,,normal
2025-04-28T20:59:51.629395+0530,192.168.1.12,192.168.1.1,UDP,18992.0,53.0,,normal
2025-04-28T20:59:51.629401+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,31003.0,53.0,,normal
2025-04-28T20:59:51.629408+0530,192.168.1.12,192.168.1.1,UDP,39013.0,53.0,,normal
2025-04-28T20:59:51.629414+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,36969.0,53.0,,normal
2025-04-28T20:59:51.629421+0530,192.168.1.12,192.168.1.1,UDP,42281.0,53.0,,normal
2025-04-28T20:59:51.629428+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0834:0000:0000:0000:2002,UDP,62677.0,443.0,,normal
2025-04-28T20:59:51.629436+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,60451.0,53.0,,normal
2025-04-28T20:59:51.629442+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,59628.0,53.0,,normal
2025-04-28T20:59:51.629449+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,13086.0,53.0,,normal
2025-04-28T20:59:51.629456+0530,192.168.1.12,192.168.1.1,UDP,42773.0,53.0,,normal
2025-04-28T20:59:51.629462+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,24958.0,53.0,,normal
2025-04-28T20:59:51.629470+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:081d:0000:0000:0000:2003,UDP,55171.0,443.0,,normal
2025-04-28T20:59:51.629477+0530,192.168.1.12,192.168.1.1,UDP,44224.0,53.0,,normal
2025-04-28T20:59:51.629484+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,42229.0,53.0,,normal
2025-04-28T20:59:51.629492+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,44408.0,53.0,,normal
2025-04-28T20:59:51.629499+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:082d:0000:0000:0000:200e,UDP,51534.0,443.0,,normal
2025-04-28T20:59:51.629507+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,54389.0,53.0,,normal
2025-04-28T20:59:51.629514+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,59975.0,53.0,,normal
2025-04-28T20:59:51.629521+0530,192.168.1.12,192.168.1.1,UDP,27011.0,53.0,,normal
2025-04-28T20:59:51.629527+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,53198.0,53.0,,normal
2025-04-28T20:59:51.629534+0530,192.168.1.12,192.168.1.1,UDP,53990.0,53.0,,normal
2025-04-28T20:59:51.629541+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,65356.0,53.0,,normal
2025-04-28T20:59:51.629548+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,35290.0,53.0,,normal
2025-04-28T20:59:51.629555+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,65242.0,53.0,,normal
2025-04-28T20:59:51.629562+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,30606.0,53.0,,normal
2025-04-28T20:59:51.629569+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0831:0000:0000:0000:2003,UDP,55568.0,443.0,,normal
2025-04-28T20:59:51.629576+0530,192.168.1.12,192.168.1.1,UDP,28177.0,53.0,,normal
2025-04-28T20:59:51.629582+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:082d:0000:0000:0000:2003,UDP,63101.0,443.0,,normal
2025-04-28T20:59:51.629590+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,61173.0,53.0,,normal
2025-04-28T20:59:51.629597+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,29037.0,53.0,,normal
2025-04-28T20:59:51.629604+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,52319.0,53.0,,normal
2025-04-28T20:59:51.629610+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,52056.0,53.0,,normal
2025-04-28T20:59:51.629617+0530,192.168.1.12,192.168.1.1,UDP,59397.0,53.0,,normal
2025-04-28T20:59:51.629624+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,7837.0,53.0,,normal
2025-04-28T20:59:51.629630+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,60456.0,53.0,,normal
2025-04-28T20:59:51.629637+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0831:0000:0000:0000:2003,UDP,60444.0,443.0,,normal
2025-04-28T20:59:51.629644+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,30888.0,53.0,,normal
2025-04-28T20:59:51.629651+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,46522.0,53.0,,normal
2025-04-28T20:59:51.629659+0530,192.168.1.12,192.168.1.1,UDP,52787.0,53.0,,normal
2025-04-28T20:59:51.629665+0530,192.168.1.12,192.168.1.1,UDP,53745.0,53.0,,normal
2025-04-28T20:59:51.629671+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,16455.0,53.0,,normal
2025-04-28T20:59:51.629678+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,35603.0,53.0,,normal
2025-04-28T20:59:51.629685+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:0826:0000:0000:0000:2003,UDP,54706.0,443.0,,normal
2025-04-28T20:59:51.629693+0530,192.168.1.12,192.168.1.1,UDP,51996.0,53.0,,normal
2025-04-28T20:59:51.629699+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,56485.0,53.0,,normal
2025-04-28T20:59:51.629706+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,35661.0,53.0,,normal
2025-04-28T20:59:51.629712+0530,192.168.1.12,192.168.1.1,UDP,6061.0,53.0,,normal
2025-04-28T20:59:51.629719+0530,192.168.1.12,192.168.1.1,UDP,57845.0,53.0,,normal
2025-04-28T20:59:51.629725+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,25189.0,53.0,,normal
2025-04-28T20:59:51.629733+0530,192.168.1.12,192.168.1.1,UDP,58801.0,53.0,,normal
2025-04-28T20:59:51.629739+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,59465.0,53.0,,normal
2025-04-28T20:59:51.629746+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,49159.0,53.0,,normal
2025-04-28T20:59:51.629753+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,40121.0,53.0,,normal
2025-04-28T20:59:51.629760+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,28046.0,53.0,,normal
2025-04-28T20:59:51.629767+0530,192.168.1.12,192.168.1.1,UDP,34287.0,53.0,,normal
2025-04-28T20:59:51.629774+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,35840.0,53.0,,normal
2025-04-28T20:59:51.629780+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0827:0000:0000:0000:2003,UDP,54356.0,443.0,,normal
2025-04-28T20:59:51.629788+0530,192.168.1.12,192.168.1.1,UDP,22741.0,53.0,,normal
2025-04-28T20:59:51.629797+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,43695.0,53.0,,normal
2025-04-28T20:59:51.629804+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,23047.0,53.0,,normal
2025-04-28T20:59:51.629811+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,28498.0,53.0,,normal
2025-04-28T20:59:51.629818+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2001:4860:4802:0032:0000:0000:0000:0181,UDP,56210.0,443.0,,normal
2025-04-28T20:59:51.629826+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,37044.0,53.0,,normal
2025-04-28T20:59:51.629833+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,6743.0,53.0,,normal
2025-04-28T20:59:51.629839+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,27890.0,53.0,,normal
2025-04-28T20:59:51.629846+0530,192.168.1.12,192.168.1.1,UDP,40415.0,53.0,,normal
2025-04-28T20:59:51.629853+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,19958.0,53.0,,normal
2025-04-28T20:59:51.629860+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,38203.0,53.0,,normal
2025-04-28T20:59:51.629866+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0831:0000:0000:0000:2003,UDP,61756.0,443.0,,normal
2025-04-28T20:59:51.629874+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,25170.0,53.0,,normal
2025-04-28T20:59:51.629880+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,30143.0,53.0,,normal
2025-04-28T20:59:51.629887+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,19904.0,53.0,,normal
