timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packet_length,flags,label
1745843796.328869,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,432,,0
1745843808.774395,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745843808.792554,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745843827.1818838,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,82,,0
1745843827.1855,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,417,,0
1745843827.777767,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,54,A,0
1745843828.050783,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745843834.01002,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745843834.026862,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745843842.454764,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,92,PA,0
1745843842.45525,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,66,A,0
1745843842.45568,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,96,PA,0
1745843842.7246962,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745843843.5967538,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,78,S,0
1745843843.849046,13.89.178.27,192.168.1.12,TCP,443.0,52540.0,74,SA,0
1745843843.849264,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,66,A,0
1745843843.849538,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,1494,A,0
1745843843.849758,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,507,PA,0
1745843844.1059358,13.89.178.27,192.168.1.12,TCP,443.0,52540.0,66,A,0
1745843844.110026,13.89.178.27,192.168.1.12,TCP,443.0,52540.0,165,PA,0
1745843844.110711,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,66,A,0
1745843844.111711,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,781,PA,0
1745843844.381928,13.89.178.27,192.168.1.12,TCP,443.0,52540.0,1506,A,0
1745843844.3822389,13.89.178.27,192.168.1.12,TCP,443.0,52540.0,1506,A,0
1745843844.382499,13.89.178.27,192.168.1.12,TCP,443.0,52540.0,1506,A,0
1745843844.382741,13.89.178.27,192.168.1.12,TCP,443.0,52540.0,1506,A,0
1745843844.382954,13.89.178.27,192.168.1.12,TCP,443.0,52540.0,712,PA,0
1745843844.383153,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,66,A,0
1745843844.383329,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,66,A,0
1745843844.383722,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,140,PA,0
1745843844.384038,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,158,PA,0
1745843844.3842618,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,560,PA,0
1745843844.384472,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,1494,A,0
1745843844.384686,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,854,PA,0
1745843844.6346931,13.89.178.27,192.168.1.12,TCP,443.0,52540.0,66,A,0
1745843844.635909,13.89.178.27,192.168.1.12,TCP,443.0,52540.0,169,PA,0
1745843844.636535,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,66,A,0
1745843844.636964,13.89.178.27,192.168.1.12,TCP,443.0,52540.0,128,PA,0
1745843844.637695,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,66,A,0
1745843844.638129,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,97,PA,0
1745843844.638452,13.89.178.27,192.168.1.12,TCP,443.0,52540.0,66,A,0
1745843844.638772,13.89.178.27,192.168.1.12,TCP,443.0,52540.0,66,A,0
1745843844.884497,13.89.178.27,192.168.1.12,TCP,443.0,52540.0,378,PA,0
1745843844.885482,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,66,A,0
1745843844.956686,13.89.178.27,192.168.1.12,TCP,443.0,52540.0,66,A,0
1745843848.984688,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,66,FA,0
1745843849.246125,13.89.178.27,192.168.1.12,TCP,443.0,52540.0,66,FA,0
1745843849.24632,192.168.1.12,13.89.178.27,TCP,52540.0,443.0,66,A,0
1745843859.244612,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745843859.338749,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745843870.982833,192.168.1.12,224.0.0.251,UDP,5353.0,5353.0,117,,0
1745843870.986239,192.168.1.12,224.0.0.251,UDP,5353.0,5353.0,117,,0
1745843884.477536,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745843884.50019,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745843887.725667,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,54,A,0
1745843887.999465,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745843894.103056,192.168.1.12,44.208.241.4,TCP,52541.0,443.0,78,S,0
1745843894.349192,44.208.241.4,192.168.1.12,TCP,443.0,52541.0,74,SA,0
1745843894.349594,192.168.1.12,44.208.241.4,TCP,52541.0,443.0,66,A,0
1745843894.349972,192.168.1.12,44.208.241.4,TCP,52541.0,443.0,1506,A,0
1745843894.350322,192.168.1.12,44.208.241.4,TCP,52541.0,443.0,540,PA,0
1745843894.5993018,44.208.241.4,192.168.1.12,TCP,443.0,52541.0,66,A,0
1745843894.600008,44.208.241.4,192.168.1.12,TCP,443.0,52541.0,66,A,0
1745843894.600954,44.208.241.4,192.168.1.12,TCP,443.0,52541.0,1506,A,0
1745843894.60148,44.208.241.4,192.168.1.12,TCP,443.0,52541.0,1506,A,0
1745843894.601847,44.208.241.4,192.168.1.12,TCP,443.0,52541.0,1506,A,0
1745843894.602201,44.208.241.4,192.168.1.12,TCP,443.0,52541.0,97,PA,0
1745843894.602577,192.168.1.12,44.208.241.4,TCP,52541.0,443.0,66,A,0
1745843894.60287,192.168.1.12,44.208.241.4,TCP,52541.0,443.0,66,A,0
1745843894.603241,192.168.1.12,44.208.241.4,TCP,52541.0,443.0,130,PA,0
1745843894.603585,192.168.1.12,44.208.241.4,TCP,52541.0,443.0,158,PA,0
1745843894.603939,192.168.1.12,44.208.241.4,TCP,52541.0,443.0,1506,A,0
1745843894.604293,192.168.1.12,44.208.241.4,TCP,52541.0,443.0,368,PA,0
1745843894.847746,44.208.241.4,192.168.1.12,TCP,443.0,52541.0,66,A,0
1745843894.848289,44.208.241.4,192.168.1.12,TCP,443.0,52541.0,245,PA,0
1745843894.848872,44.208.241.4,192.168.1.12,TCP,443.0,52541.0,128,PA,0
1745843894.849372,192.168.1.12,44.208.241.4,TCP,52541.0,443.0,66,A,0
1745843894.849893,192.168.1.12,44.208.241.4,TCP,52541.0,443.0,97,PA,0
1745843894.850513,44.208.241.4,192.168.1.12,TCP,443.0,52541.0,66,A,0
1745843894.852127,44.208.241.4,192.168.1.12,TCP,443.0,52541.0,97,PA,0
1745843894.85257,192.168.1.12,44.208.241.4,TCP,52541.0,443.0,66,A,0
1745843894.858351,44.208.241.4,192.168.1.12,TCP,443.0,52541.0,412,PA,0
1745843894.85967,192.168.1.12,44.208.241.4,TCP,52541.0,443.0,66,A,0
1745843895.136791,44.208.241.4,192.168.1.12,TCP,443.0,52541.0,66,A,0
1745843899.305015,192.168.1.12,44.208.241.4,TCP,52541.0,443.0,66,FA,0
1745843899.552326,44.208.241.4,192.168.1.12,TCP,443.0,52541.0,90,PA,0
1745843899.5529,44.208.241.4,192.168.1.12,TCP,443.0,52541.0,66,FA,0
1745843899.5534878,192.168.1.12,44.208.241.4,TCP,52541.0,443.0,54,R,0
1745843899.553889,192.168.1.12,44.208.241.4,TCP,52541.0,443.0,54,R,0
1745843902.461322,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,92,PA,0
1745843902.461737,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,66,A,0
1745843902.462295,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,96,PA,0
1745843902.7331169,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745843905.710855,0.0.0.0,224.0.0.1,2,,,46,,0
1745843909.3973582,192.168.1.7,224.0.0.251,2,,,46,,0
1745843909.713516,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745843909.731235,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745843918.02608,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,78,S,0
1745843918.24929,20.42.73.28,192.168.1.12,TCP,443.0,52542.0,74,SA,0
1745843918.2494552,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,66,A,0
1745843918.249654,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,1494,A,0
1745843918.24982,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,539,PA,0
1745843918.478039,20.42.73.28,192.168.1.12,TCP,443.0,52542.0,66,A,0
1745843918.4782898,20.42.73.28,192.168.1.12,TCP,443.0,52542.0,165,PA,0
1745843918.478477,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,66,A,0
1745843918.47904,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,813,PA,0
1745843918.712211,20.42.73.28,192.168.1.12,TCP,443.0,52542.0,1506,A,0
1745843918.713239,20.42.73.28,192.168.1.12,TCP,443.0,52542.0,1506,A,0
1745843918.71391,20.42.73.28,192.168.1.12,TCP,443.0,52542.0,1506,A,0
1745843918.714318,20.42.73.28,192.168.1.12,TCP,443.0,52542.0,1506,A,0
1745843918.714734,20.42.73.28,192.168.1.12,TCP,443.0,52542.0,716,PA,0
1745843918.7151349,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,66,A,0
1745843918.715464,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,66,A,0
1745843918.715876,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,140,PA,0
1745843918.7162712,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,158,PA,0
1745843918.716685,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,560,PA,0
1745843918.717105,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,1494,A,0
1745843918.717558,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,854,PA,0
1745843918.94097,20.42.73.28,192.168.1.12,TCP,443.0,52542.0,66,A,0
1745843918.941298,20.42.73.28,192.168.1.12,TCP,443.0,52542.0,169,PA,0
1745843918.9415302,20.42.73.28,192.168.1.12,TCP,443.0,52542.0,128,PA,0
1745843918.941717,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,66,A,0
1745843918.941918,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,97,PA,0
1745843918.944486,20.42.73.28,192.168.1.12,TCP,443.0,52542.0,97,PA,0
1745843918.94469,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,66,A,0
1745843919.173614,20.42.73.28,192.168.1.12,TCP,443.0,52542.0,347,PA,0
1745843919.1740842,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,66,A,0
1745843919.241643,20.42.73.28,192.168.1.12,TCP,443.0,52542.0,66,A,0
1745843923.782552,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,102,,0
1745843923.7837398,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,112,,0
1745843923.90308,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,127,,0
1745843923.905097,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,194,,0
1745843924.002652,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,66,FA,0
1745843924.23658,20.42.73.28,192.168.1.12,TCP,443.0,52542.0,66,FA,0
1745843924.237322,192.168.1.12,20.42.73.28,TCP,52542.0,443.0,66,A,0
1745843925.10682,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,82,,0
1745843925.109761,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,417,,0
1745843934.947256,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745843934.967082,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745843947.7339,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,54,A,0
1745843948.007186,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745843960.186125,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745843960.202999,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745843962.453672,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,92,PA,0
1745843962.4545238,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,66,A,0
1745843962.454974,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,96,PA,0
1745843962.7258089,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745843985.416667,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745843985.433843,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745844007.174455,192.168.1.12,192.168.1.1,UDP,137.0,137.0,110,,0
1745844007.175122,192.168.1.12,192.168.1.1,UDP,137.0,137.0,110,,0
1745844007.175628,192.168.1.12,192.168.1.1,UDP,137.0,137.0,110,,0
1745844007.177043,192.168.1.1,192.168.1.12,ICMP,,,138,,0
1745844007.1780438,192.168.1.1,192.168.1.12,ICMP,,,138,,0
1745844007.178973,192.168.1.1,192.168.1.12,ICMP,,,138,,0
1745844007.7259,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,54,A,0
1745844007.997116,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745844010.650236,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745844010.666112,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745844021.323284,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,102,,0
1745844021.403688,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,82,,0
1745844021.406513,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,417,,0
1745844022.454547,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,92,PA,0
1745844022.455411,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,66,A,0
1745844022.456201,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,96,PA,0
1745844022.726517,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745844031.153213,0.0.0.0,224.0.0.1,2,,,46,,0
1745844035.1493618,192.168.1.7,224.0.0.251,2,,,46,,0
1745844035.8867671,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745844035.903529,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745844044.918825,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,78,S,0
1745844044.967946,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,78,S,0
1745844045.164182,52.182.143.214,192.168.1.12,TCP,443.0,52544.0,74,SA,0
1745844045.1644402,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,66,A,0
1745844045.1649191,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,1494,A,0
1745844045.1651998,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,507,PA,0
1745844045.22188,20.189.173.24,192.168.1.12,TCP,443.0,52545.0,74,SA,0
1745844045.222246,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,66,A,0
1745844045.222584,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,583,PA,0
1745844045.416012,52.182.143.214,192.168.1.12,TCP,443.0,52544.0,66,A,0
1745844045.478493,20.189.173.24,192.168.1.12,TCP,443.0,52545.0,165,PA,0
1745844045.4791338,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,66,A,0
1745844045.480285,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,503,PA,0
1745844045.536119,52.182.143.214,192.168.1.12,TCP,443.0,52544.0,165,PA,0
1745844045.537046,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,66,A,0
1745844045.537548,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,781,PA,0
1745844045.742017,20.189.173.24,192.168.1.12,TCP,443.0,52545.0,1506,A,0
1745844045.743419,20.189.173.24,192.168.1.12,TCP,443.0,52545.0,1506,A,0
1745844045.744011,20.189.173.24,192.168.1.12,TCP,443.0,52545.0,1506,A,0
1745844045.744436,20.189.173.24,192.168.1.12,TCP,443.0,52545.0,277,PA,0
1745844045.744821,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,66,A,0
1745844045.745143,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,66,A,0
1745844045.746091,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,1494,A,0
1745844045.7465038,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,1494,A,0
1745844045.746923,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,1494,A,0
1745844045.747398,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,1494,A,0
1745844045.747815,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,1494,A,0
1745844045.748228,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,1494,A,0
1745844045.7486532,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,1494,A,0
1745844045.749088,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,1494,A,0
1745844045.74948,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,1158,PA,0
1745844045.791286,52.182.143.214,192.168.1.12,TCP,443.0,52544.0,1506,A,0
1745844045.791727,52.182.143.214,192.168.1.12,TCP,443.0,52544.0,1506,A,0
1745844045.792083,52.182.143.214,192.168.1.12,TCP,443.0,52544.0,1506,A,0
1745844045.792868,52.182.143.214,192.168.1.12,TCP,443.0,52544.0,1506,A,0
1745844045.793323,52.182.143.214,192.168.1.12,TCP,443.0,52544.0,712,PA,0
1745844045.7937322,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,66,A,0
1745844045.7953038,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,66,A,0
1745844045.795695,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,140,PA,0
1745844045.7960808,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,158,PA,0
1745844045.796484,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,560,PA,0
1745844045.79689,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,1494,A,0
1745844045.797284,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,827,PA,0
1745844046.001287,20.189.173.24,192.168.1.12,TCP,443.0,52545.0,66,A,0
1745844046.00193,20.189.173.24,192.168.1.12,TCP,443.0,52545.0,169,PA,0
1745844046.002322,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,66,A,0
1745844046.003186,20.189.173.24,192.168.1.12,TCP,443.0,52545.0,66,A,0
1745844046.003562,20.189.173.24,192.168.1.12,TCP,443.0,52545.0,66,A,0
1745844046.003813,20.189.173.24,192.168.1.12,TCP,443.0,52545.0,66,A,0
1745844046.005617,20.189.173.24,192.168.1.12,TCP,443.0,52545.0,530,FPA,0
1745844046.005889,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,66,A,0
1745844046.0063648,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,90,PA,0
1745844046.006623,192.168.1.12,20.189.173.24,TCP,52545.0,443.0,66,FA,0
1745844046.043914,52.182.143.214,192.168.1.12,TCP,443.0,52544.0,66,A,0
1745844046.0443368,52.182.143.214,192.168.1.12,TCP,443.0,52544.0,66,A,0
1745844046.0478258,52.182.143.214,192.168.1.12,TCP,443.0,52544.0,169,PA,0
1745844046.048212,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,66,A,0
1745844046.048655,52.182.143.214,192.168.1.12,TCP,443.0,52544.0,128,PA,0
1745844046.0489862,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,66,A,0
1745844046.049377,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,97,PA,0
1745844046.444272,20.189.173.24,192.168.1.12,TCP,443.0,52545.0,66,A,0
1745844046.444905,52.182.143.214,192.168.1.12,TCP,443.0,52544.0,378,PA,0
1745844046.445235,52.182.143.214,192.168.1.12,TCP,443.0,52544.0,66,A,0
1745844046.445624,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,66,A,0
1745844049.027974,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,66,FA,0
1745844049.2761269,52.182.143.214,192.168.1.12,TCP,443.0,52544.0,66,FA,0
1745844049.276907,192.168.1.12,52.182.143.214,TCP,52544.0,443.0,66,A,0
1745844061.119908,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745844061.137292,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745844067.727461,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,54,A,0
1745844067.99938,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745844082.459351,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,92,PA,0
1745844082.460132,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,66,A,0
1745844082.460947,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,96,PA,0
1745844082.733283,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745844083.210217,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,82,,0
1745844083.214638,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,417,,0
1745844086.35548,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745844086.373176,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745844111.5918798,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745844111.607531,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745844127.7349608,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,54,A,0
1745844128.006609,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745844136.824661,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745844136.840268,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745844142.455016,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,107,PA,0
1745844142.45546,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,66,A,0
1745844142.456209,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,111,PA,0
1745844142.72861,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745844143.729218,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,90,PA,0
1745844143.729768,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,FA,0
1745844143.730312,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,66,A,0
1745844143.730766,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,66,FA,0
1745844143.888163,192.168.1.12,140.82.113.26,TCP,52547.0,443.0,78,S,0
1745844144.001899,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745844144.16338,140.82.113.26,192.168.1.12,TCP,443.0,52547.0,74,SA,0
1745844144.163924,192.168.1.12,140.82.113.26,TCP,52547.0,443.0,66,A,0
1745844144.164428,192.168.1.12,140.82.113.26,TCP,52547.0,443.0,1490,A,0
1745844144.164843,192.168.1.12,140.82.113.26,TCP,52547.0,443.0,531,PA,0
1745844144.442972,140.82.113.26,192.168.1.12,TCP,443.0,52547.0,66,A,0
1745844144.443865,140.82.113.26,192.168.1.12,TCP,443.0,52547.0,1490,A,0
1745844144.444518,140.82.113.26,192.168.1.12,TCP,443.0,52547.0,1490,PA,0
1745844144.4450402,140.82.113.26,192.168.1.12,TCP,443.0,52547.0,713,PA,0
1745844144.44539,192.168.1.12,140.82.113.26,TCP,52547.0,443.0,66,A,0
1745844144.445725,192.168.1.12,140.82.113.26,TCP,52547.0,443.0,66,A,0
1745844144.446135,192.168.1.12,140.82.113.26,TCP,52547.0,443.0,130,PA,0
1745844144.44657,192.168.1.12,140.82.113.26,TCP,52547.0,443.0,1313,PA,0
1745844144.721329,140.82.113.26,192.168.1.12,TCP,443.0,52547.0,145,PA,0
1745844144.722163,140.82.113.26,192.168.1.12,TCP,443.0,52547.0,145,PA,0
1745844144.722871,192.168.1.12,140.82.113.26,TCP,52547.0,443.0,66,A,0
1745844144.726188,140.82.113.26,192.168.1.12,TCP,443.0,52547.0,653,PA,0
1745844144.7268531,192.168.1.12,140.82.113.26,TCP,52547.0,443.0,66,A,0
1745844144.729325,192.168.1.12,140.82.113.26,TCP,52547.0,443.0,117,PA,0
1745844145.050444,140.82.113.26,192.168.1.12,TCP,443.0,52547.0,66,A,0
1745844146.008772,140.82.113.26,192.168.1.12,TCP,443.0,52547.0,90,PA,0
1745844146.0097091,140.82.113.26,192.168.1.12,TCP,443.0,52547.0,66,FA,0
1745844146.010214,192.168.1.12,140.82.113.26,TCP,52547.0,443.0,66,A,0
1745844146.010546,192.168.1.12,140.82.113.26,TCP,52547.0,443.0,66,A,0
1745844146.010888,192.168.1.12,140.82.113.26,TCP,52547.0,443.0,66,FA,0
1745844146.023434,192.168.1.12,20.207.73.82,TCP,52548.0,443.0,78,S,0
1745844146.056656,20.207.73.82,192.168.1.12,TCP,443.0,52548.0,74,SA,0
1745844146.057373,192.168.1.12,20.207.73.82,TCP,52548.0,443.0,66,A,0
1745844146.058236,192.168.1.12,20.207.73.82,TCP,52548.0,443.0,1490,A,0
1745844146.059028,192.168.1.12,20.207.73.82,TCP,52548.0,443.0,473,PA,0
1745844146.097847,20.207.73.82,192.168.1.12,TCP,443.0,52548.0,66,A,0
1745844146.098721,20.207.73.82,192.168.1.12,TCP,443.0,52548.0,1490,A,0
1745844146.099509,20.207.73.82,192.168.1.12,TCP,443.0,52548.0,1490,PA,0
1745844146.100322,20.207.73.82,192.168.1.12,TCP,443.0,52548.0,708,PA,0
1745844146.100759,192.168.1.12,20.207.73.82,TCP,52548.0,443.0,66,A,0
1745844146.102994,192.168.1.12,20.207.73.82,TCP,52548.0,443.0,130,PA,0
1745844146.103318,192.168.1.12,20.207.73.82,TCP,52548.0,443.0,158,PA,0
1745844146.103683,192.168.1.12,20.207.73.82,TCP,52548.0,443.0,1451,PA,0
1745844146.138646,20.207.73.82,192.168.1.12,TCP,443.0,52548.0,145,PA,0
1745844146.139283,20.207.73.82,192.168.1.12,TCP,443.0,52548.0,145,PA,0
1745844146.1398258,192.168.1.12,20.207.73.82,TCP,52548.0,443.0,66,A,0
1745844146.14182,20.207.73.82,192.168.1.12,TCP,443.0,52548.0,66,A,0
1745844146.142218,20.207.73.82,192.168.1.12,TCP,443.0,52548.0,130,PA,0
1745844146.142559,192.168.1.12,20.207.73.82,TCP,52548.0,443.0,66,A,0
1745844146.142949,192.168.1.12,20.207.73.82,TCP,52548.0,443.0,97,PA,0
1745844146.226966,20.207.73.82,192.168.1.12,TCP,443.0,52548.0,66,A,0
1745844146.28738,140.82.113.26,192.168.1.12,TCP,443.0,52547.0,66,A,0
1745844146.366401,20.207.73.82,192.168.1.12,TCP,443.0,52548.0,1490,A,0
1745844146.367271,20.207.73.82,192.168.1.12,TCP,443.0,52548.0,1490,A,0
1745844146.369399,20.207.73.82,192.168.1.12,TCP,443.0,52548.0,1490,A,0
1745844146.369905,20.207.73.82,192.168.1.12,TCP,443.0,52548.0,488,PA,0
1745844146.370307,192.168.1.12,20.207.73.82,TCP,52548.0,443.0,66,A,0
1745844146.370624,192.168.1.12,20.207.73.82,TCP,52548.0,443.0,66,A,0
1745844146.3727229,192.168.1.12,20.207.73.82,TCP,52548.0,443.0,635,PA,0
1745844146.410496,20.207.73.82,192.168.1.12,TCP,443.0,52548.0,66,A,0
1745844146.625084,20.207.73.82,192.168.1.12,TCP,443.0,52548.0,1490,A,0
1745844146.626322,20.207.73.82,192.168.1.12,TCP,443.0,52548.0,1490,A,0
